 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   2.6170  18.4191   0.1901   2.8261  0.10349E+04  0.10348E+04  0.71471E-01  0.13965E+04  0.24421E+00  0.48924E+02  0.13474E+04  0.10044E+01
   10.5400   2.1830  20.7361   0.1901   2.9810  0.69029E+03  0.69025E+03  0.41827E-01  0.99523E+03  0.22541E+00  0.47963E+02  0.94704E+03  0.10053E+01
   10.5400   1.7250  24.0009   0.1901   3.1440  0.43570E+03  0.43567E+03  0.23181E-01  0.69508E+03  0.21029E+00  0.49321E+02  0.64555E+03  0.10068E+01
   10.5400   1.2420  29.1501   0.1900   3.3160  0.25034E+03  0.25033E+03  0.11698E-01  0.47389E+03  0.20003E+00  0.53630E+02  0.42006E+03  0.10094E+01
   10.5400   0.7330  39.3274   0.1901   3.4992  0.11752E+03  0.11752E+03  0.48152E-02  0.30867E+03  0.20148E+00  0.61537E+02  0.24693E+03  0.10163E+01
   10.5400   0.1950  84.0121   0.1897   3.6818  0.24023E+02  0.24022E+02  0.86824E-03  0.12149E+03  0.19097E+01  0.48887E+02  0.70695E+02  0.10679E+01
   10.5400   7.9400   6.3492   0.2104   1.0266  0.14770E+06  0.14758E+06  0.11417E+03  0.14512E+06  0.69394E+00  0.22716E+04  0.14285E+06  0.10012E+01
   10.5400   7.7980   6.5803   0.2105   1.0829  0.12171E+06  0.12162E+06  0.85243E+02  0.12029E+06  0.62296E+00  0.17730E+04  0.11852E+06  0.10013E+01
   10.5400   7.6470   6.8244   0.2104   1.1421  0.10002E+06  0.99960E+05  0.63232E+02  0.99452E+05  0.56253E+00  0.13822E+04  0.98069E+05  0.10014E+01
   10.5400   7.4880   7.0829   0.2103   1.2046  0.81988E+05  0.81941E+05  0.46571E+02  0.82008E+05  0.50770E+00  0.10768E+04  0.80931E+05  0.10016E+01
   10.5400   7.3210   7.3572   0.2103   1.2706  0.67031E+05  0.66997E+05  0.34058E+02  0.67450E+05  0.45729E+00  0.83870E+03  0.66610E+05  0.10017E+01
   10.5400   7.1440   7.6491   0.2103   1.3400  0.54631E+05  0.54606E+05  0.24736E+02  0.55315E+05  0.41341E+00  0.65326E+03  0.54662E+05  0.10018E+01
   10.5400   6.9580   7.9606   0.2103   1.4134  0.44374E+05  0.44356E+05  0.17835E+02  0.45217E+05  0.37295E+00  0.50932E+03  0.44707E+05  0.10020E+01
   10.5400   6.7620   8.2940   0.2103   1.4909  0.35901E+05  0.35888E+05  0.12768E+02  0.36831E+05  0.33642E+00  0.39798E+03  0.36433E+05  0.10021E+01
   10.5400   6.5540   8.6522   0.2102   1.5723  0.28911E+05  0.28902E+05  0.90749E+01  0.29881E+05  0.30496E+00  0.31183E+03  0.29568E+05  0.10022E+01
   10.5400   6.3360   9.0386   0.2102   1.6585  0.23166E+05  0.23160E+05  0.63995E+01  0.24132E+05  0.27514E+00  0.24518E+03  0.23887E+05  0.10023E+01
   10.5400   6.1050   9.4572   0.2102   1.7491  0.18458E+05  0.18453E+05  0.44791E+01  0.19394E+05  0.24928E+00  0.19386E+03  0.19200E+05  0.10024E+01
   10.5400   5.8620   9.9130   0.2102   1.8449  0.14616E+05  0.14613E+05  0.31095E+01  0.15503E+05  0.22543E+00  0.15421E+03  0.15349E+05  0.10025E+01
   10.5400   5.6060  10.4122   0.2102   1.9460  0.11495E+05  0.11493E+05  0.21404E+01  0.12319E+05  0.20370E+00  0.12361E+03  0.12195E+05  0.10026E+01
   10.5400   5.3350  10.9627   0.2101   2.0523  0.89712E+04  0.89697E+04  0.14606E+01  0.97257E+04  0.18474E+00  0.10007E+03  0.96254E+04  0.10028E+01
   10.5400   5.0500  11.5743   0.2101   2.1647  0.69436E+04  0.69426E+04  0.98716E+00  0.76235E+04  0.16715E+00  0.81798E+02  0.75415E+04  0.10029E+01
   10.5400   4.7490  12.2601   0.2101   2.2831  0.53242E+04  0.53236E+04  0.66049E+00  0.59293E+04  0.15151E+00  0.67755E+02  0.58614E+04  0.10031E+01
   10.5400   4.4320  13.0374   0.2101   2.4083  0.40397E+04  0.40393E+04  0.43691E+00  0.45719E+04  0.13717E+00  0.56954E+02  0.45148E+04  0.10033E+01
   10.5400   4.0970  13.9298   0.2101   2.5399  0.30286E+04  0.30283E+04  0.28551E+00  0.34918E+04  0.12461E+00  0.48745E+02  0.34430E+04  0.10036E+01
   10.5400   3.7440  14.9709   0.2101   2.6789  0.22388E+04  0.22386E+04  0.18387E+00  0.26381E+04  0.11319E+00  0.42617E+02  0.25954E+04  0.10039E+01
   10.5400   3.3720  16.2097   0.2101   2.8258  0.16273E+04  0.16272E+04  0.11639E+00  0.19687E+04  0.10286E+00  0.38173E+02  0.19304E+04  0.10044E+01
   10.5400   2.9790  17.7223   0.2100   2.9802  0.11584E+04  0.11583E+04  0.72165E-01  0.14488E+04  0.93954E-01  0.35222E+02  0.14135E+04  0.10049E+01
