 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   4.7490  12.2601   0.2101   2.2831  0.27916E+03  0.27912E+03  0.39018E-01  0.31041E+03  0.54421E-01  0.34544E+01  0.30691E+03  0.10003E+01
   10.5400   4.4320  13.0374   0.2101   2.4083  0.21280E+03  0.21277E+03  0.25830E-01  0.23975E+03  0.49367E-01  0.29051E+01  0.23680E+03  0.10004E+01
   10.5400   4.0970  13.9298   0.2101   2.5399  0.16035E+03  0.16034E+03  0.16894E-01  0.18344E+03  0.44918E-01  0.24878E+01  0.18091E+03  0.10004E+01
   10.5400   3.7440  14.9709   0.2101   2.6789  0.11923E+03  0.11922E+03  0.10891E-01  0.13887E+03  0.40877E-01  0.21766E+01  0.13665E+03  0.10004E+01
   10.5400   3.3720  16.2097   0.2101   2.8258  0.87248E+02  0.87241E+02  0.69014E-02  0.10387E+03  0.37227E-01  0.19485E+01  0.10188E+03  0.10005E+01
   10.5400   2.9790  17.7223   0.2100   2.9802  0.62594E+02  0.62590E+02  0.42845E-02  0.76633E+02  0.34070E-01  0.17998E+01  0.74799E+02  0.10006E+01
   10.5400   2.5650  19.6333   0.2100   3.1435  0.43760E+02  0.43757E+02  0.25874E-02  0.55625E+02  0.31244E-01  0.17234E+01  0.53871E+02  0.10007E+01
   10.5400   2.1280  22.1665   0.2100   3.3154  0.29509E+02  0.29508E+02  0.15052E-02  0.39622E+02  0.28881E-01  0.17285E+01  0.37864E+02  0.10008E+01
   10.5400   1.6670  25.7759   0.2100   3.4964  0.18829E+02  0.18829E+02  0.82694E-03  0.27606E+02  0.27035E-01  0.18356E+01  0.25743E+02  0.10010E+01
   10.5400   1.1810  31.5836   0.2100   3.6876  0.10899E+02  0.10898E+02  0.41093E-03  0.18729E+02  0.26057E-01  0.20904E+01  0.16612E+02  0.10015E+01
   10.5400   0.6690  43.6149   0.2101   3.8924  0.50582E+01  0.50580E+01  0.16279E-03  0.12125E+02  0.31495E-01  0.25613E+01  0.95324E+01  0.10028E+01
   10.5400   0.1280 121.4180   0.2101   4.1048  0.79035E+00  0.79033E+00  0.21678E-04  0.46175E+01  0.49896E+00  0.18237E+01  0.22948E+01  0.10153E+01
   10.5400   8.1670   6.2604   0.2306   1.0267  0.80958E+04  0.80892E+04  0.65442E+01  0.80375E+04  0.13211E+00  0.13090E+03  0.79064E+04  0.10002E+01
   10.5400   8.0370   6.4815   0.2305   1.0829  0.67256E+04  0.67206E+04  0.49963E+01  0.66983E+04  0.11827E+00  0.10194E+03  0.65962E+04  0.10002E+01
   10.5400   7.8990   6.7145   0.2304   1.1421  0.55734E+04  0.55696E+04  0.37852E+01  0.55697E+04  0.10630E+00  0.79219E+02  0.54904E+04  0.10002E+01
   10.5400   7.7540   6.9602   0.2304   1.2046  0.46094E+04  0.46065E+04  0.28430E+01  0.46223E+04  0.95441E-01  0.61493E+02  0.45607E+04  0.10002E+01
   10.5400   7.6010   7.2200   0.2304   1.2705  0.38031E+04  0.38010E+04  0.21182E+01  0.38276E+04  0.85764E-01  0.47686E+02  0.37798E+04  0.10002E+01
